Date,Customer Type,Region,Bookings,Orders,Units
4/28/2024,1. New Members,Other,"$6,858 ",1,1
4/28/2024,1. New Members,GB,"$11,270 ",4,4
4/28/2024,1. New Members,EU,"$25,092 ",9,9
4/28/2024,1. New Members,CA,"$16,039 ",6,6
4/28/2024,1. New Members,AU,"$5,291 ",2,2
4/28/2024,2. Member Upgrades,US,"$26,668 ",7,10
4/28/2024,2. Member Upgrades,EU,"$2,846 ",1,1
4/28/2024,2. Member Upgrades,AU,"$2,383 ",1,1
4/28/2024,3. Subscription Renewals,US,"$11,882 ",0,0
4/28/2024,3. Subscription Renewals,Other,"$3,980 ",0,0
4/28/2024,3. Subscription Renewals,GB,$605 ,0,0
4/28/2024,3. Subscription Renewals,EU,$463 ,0,0
4/28/2024,3. Subscription Renewals,CH,$346 ,0,0
4/28/2024,3. Subscription Renewals,CA,$290 ,0,0
4/28/2024,3. Subscription Renewals,AU,$366 ,0,0
4/28/2024,4. Exchanges and Paid Replacements,US,"$3,500 ",0,0
4/29/2024,1. New Members,US,"$245,103 ",83,85
4/29/2024,1. New Members,Other,$180 ,0,0
4/29/2024,1. New Members,GB,"$14,673 ",5,5
4/29/2024,1. New Members,EU,"$39,646 ",14,14
4/29/2024,1. New Members,CA,"$15,249 ",6,6
4/29/2024,1. New Members,AU,"$5,211 ",2,2
4/29/2024,2. Member Upgrades,US,"$19,965 ",8,8
4/29/2024,3. Subscription Renewals,US,"$13,480 ",0,0
4/29/2024,3. Subscription Renewals,Other,"$3,406 ",0,0
4/29/2024,3. Subscription Renewals,GB,$346 ,0,0
4/29/2024,3. Subscription Renewals,CA,$927 ,0,0
4/29/2024,4. Exchanges and Paid Replacements,US,"$18,000 ",0,0
4/29/2024,4. Exchanges and Paid Replacements,Other,$500 ,0,0
4/30/2024,1. New Members,US,"$219,096 ",76,76
4/30/2024,1. New Members,Other,$910 ,0,0
4/30/2024,1. New Members,GB,"$10,782 ",4,4
4/30/2024,1. New Members,EU,"$21,780 ",8,8
4/30/2024,1. New Members,CA,"$15,038 ",6,6
4/30/2024,1. New Members,AU,"$7,585 ",3,3
4/30/2024,2. Member Upgrades,US,"$43,012 ",16,16
4/30/2024,3. Subscription Renewals,US,"$15,799 ",0,0
4/30/2024,3. Subscription Renewals,Other,"$2,696 ",0,0
4/30/2024,3. Subscription Renewals,GB,$660 ,0,0
4/30/2024,3. Subscription Renewals,EU,"$1,163 ",0,0
4/30/2024,3. Subscription Renewals,CA,$395 ,0,0
4/30/2024,3. Subscription Renewals,AU,$478 ,0,0
4/30/2024,4. Exchanges and Paid Replacements,US,"$7,000 ",0,0
4/30/2024,4. Exchanges and Paid Replacements,GB,$0 ,0,0
4/30/2024,4. Exchanges and Paid Replacements,EU,$0 ,0,0
4/30/2024,4. Exchanges and Paid Replacements,CA,$849 ,0,0
4/30/2024,4. Exchanges and Paid Replacements,AU,$0 ,0,0
5/1/2024,1. New Members,US,"$229,096 ",81,81
5/1/2024,1. New Members,Other,"$1,964 ",0,0
5/1/2024,1. New Members,GB,"$5,386 ",2,2
5/1/2024,1. New Members,EU,"$24,408 ",9,9
5/1/2024,1. New Members,CA,"$11,652 ",4,4
5/1/2024,2. Member Upgrades,US,"$48,356 ",19,19
5/1/2024,2. Member Upgrades,EU,"$2,609 ",1,1
5/1/2024,3. Subscription Renewals,US,"$12,254 ",0,0
5/1/2024,3. Subscription Renewals,Other,"$2,929 ",0,0
5/1/2024,3. Subscription Renewals,EU,$358 ,0,0
5/1/2024,3. Subscription Renewals,CA,$630 ,0,0
5/1/2024,4. Exchanges and Paid Replacements,US,"$8,000 ",0,0
5/1/2024,4. Exchanges and Paid Replacements,CA,"$1,343 ",0,0
5/2/2024,1. New Members,US,"$229,034 ",77,79
5/2/2024,1. New Members,Other,$731 ,0,0
5/2/2024,1. New Members,GB,"$21,962 ",8,8
5/2/2024,1. New Members,EU,"$28,083 ",10,10
5/2/2024,1. New Members,CA,"$18,394 ",7,7
5/2/2024,1. New Members,AU,"$2,661 ",1,1
5/2/2024,2. Member Upgrades,US,"$24,061 ",9,9
5/2/2024,2. Member Upgrades,GB,"$5,392 ",2,2
5/2/2024,2. Member Upgrades,AU,"$2,563 ",1,1
5/2/2024,3. Subscription Renewals,US,"$13,251 ",0,0
5/2/2024,3. Subscription Renewals,Other,"$5,593 ",0,0
5/2/2024,3. Subscription Renewals,ME,$331 ,0,0
5/2/2024,3. Subscription Renewals,EU,$944 ,0,0
5/2/2024,3. Subscription Renewals,CA,$354 ,0,0
5/2/2024,3. Subscription Renewals,AU,$646 ,0,0
5/2/2024,4. Exchanges and Paid Replacements,US,"$12,540 ",0,0
5/2/2024,4. Exchanges and Paid Replacements,GB,$0 ,0,0
5/2/2024,4. Exchanges and Paid Replacements,CA,$0 ,0,0
5/2/2024,4. Exchanges and Paid Replacements,AU,$0 ,0,0
5/3/2024,1. New Members,US,"$215,160 ",75,76
5/3/2024,1. New Members,Other,$933 ,0,0
5/3/2024,1. New Members,GB,"$5,743 ",2,2
5/3/2024,1. New Members,EU,"$5,575 ",2,2
5/3/2024,1. New Members,CA,"$12,526 ",5,5
5/3/2024,1. New Members,AU,"$9,943 ",3,4
5/3/2024,2. Member Upgrades,US,"$19,812 ",7,7
5/3/2024,2. Member Upgrades,EU,"$2,553 ",1,1
5/3/2024,3. Subscription Renewals,US,"$11,499 ",0,0
5/3/2024,3. Subscription Renewals,Other,"$3,896 ",0,0
5/3/2024,3. Subscription Renewals,GB,$331 ,0,0
5/3/2024,3. Subscription Renewals,EU,$217 ,0,0
5/3/2024,3. Subscription Renewals,CA,$788 ,0,0
5/3/2024,3. Subscription Renewals,AU,$300 ,0,0
5/3/2024,4. Exchanges and Paid Replacements,US,"$6,500 ",0,0
5/3/2024,4. Exchanges and Paid Replacements,CA,$852 ,0,0
5/3/2024,4. Exchanges and Paid Replacements,AU,$0 ,0,0
5/4/2024,1. New Members,US,"$204,262 ",72,72
5/4/2024,1. New Members,Other,"$1,071 ",0,0
5/4/2024,1. New Members,GB,"$18,301 ",7,7
5/4/2024,1. New Members,EU,"$21,675 ",8,8
5/4/2024,1. New Members,CA,"$12,632 ",5,5
5/4/2024,1. New Members,AU,"$5,254 ",2,2
5/4/2024,2. Member Upgrades,US,"$30,456 ",12,12
5/4/2024,2. Member Upgrades,GB,"$2,498 ",1,1
5/4/2024,2. Member Upgrades,EU,"$5,987 ",2,2
5/4/2024,2. Member Upgrades,CA,"$4,675 ",2,2
